"_offset","id","candidate_type","candidate_id","status","interviewer_id","location","logged","media_available","run_type","type","media_status","invite_answer_status","_created_micros","_updated_micros"
"48576","91332569540119831063837557014587695909094","Applicant","5307029620358075567940297955159555121676","SCHEDULED","755943277233375665272126295863871255078621067130","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1724177280000000","1724222169000200"
"48577","8291749161182719122768677718209161","Applicant","5024068644515013171326191360498643428","SCHEDULED","1499278493228784071074220319599472017388766893","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1723556880000000","1724223297000200"
"48578","7611242559550093546592010724676276100289805","Applicant","17552755199172380224915473791807437450","SCHEDULED","0466997321461455689001409105647955151245695","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1723471080000000","1724223588226200"
"48579","9542068732184351984238133810999431765596652","Applicant","187707491022305596218823089193833267585352907","SCHEDULED","91125847651412335746739706184440124267","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1723544460000000","1724225379115200"
"48580","8841364092463692396234866371930412221","Applicant","9683457587953072794163689580038658794163642","SCHEDULED","18413308872860216883953742130336355557459122008","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1724151540000000","1724225424000200"
"48581","3665693158165151082184674320699791208045861","Applicant","146921799468483194850513959968964183657269434818","SCHEDULED","434810918474749990368974531944999","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1723801980000000","1724226105000200"
"48582","5769560016226177148878651371784784373008279","Applicant","407194900023090028415785391076046540389362040","DRAFT","","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1724226060000000","1724226118000100"
"48583","5769560016226177148878651371784784373008279","Applicant","407194900023090028415785391076046540389362040","REQUESTED","","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1724226060000000","1724226118000100"
"48584","9198877480315736693352143062949739714","Applicant","313242269999982467818885344732205410689","DRAFT","","MS_TEAMS","false","false","ONLINE","Technical","NO_MEDIA","","1724226600000000","1724226605000100"
"48585","234643968119930154345748208119272422","Applicant","62331784858631687504126298601851809138","SCHEDULED","590087124565782444339433797950682738143","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1724154000000000","1724226671000200"
"48586","3471561673510371054170059690986856837278522110","Applicant","2673043704048916499284084211563536572901","SCHEDULED","671529574009405873936396969865919889357924","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1723637040000000","1724226674101200"
"48587","09304442816352334075013049313359430846706","Applicant","80739199618586694015026162141151753098","REQUESTED","","MS_TEAMS","false","false","ONLINE","Technical","NO_MEDIA","","1724220540000000","1724226679000100"
"48588","2383745886218897748244778320368747770384496","Applicant","4319659147300019161321539120578672269126","REQUESTED","96674012559801992311756962211471989458902","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1723812240000000","1724227136000100"
"48589","2911799778163166026958351525812752903","Applicant","84174028554406797272737830399399824278179695","SCHEDULED","2438198503000506127890923627173397","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1724058900000000","1724227171273200"
"48590","090252446094922935151625034876402654993371420","Applicant","47161525168634031414424385257381698742541420","SCHEDULED","3161624329441947565590661943316405355279027","MS_TEAMS","false","false","ONLINE","Technical","NO_MEDIA","","1723132920000000","1724227224788200"
